enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_type,last_new_job,training_hours,target,min_company_size,max_company_size,avg_company_size,is_avg_nan
826,city_16,0.91,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,21,Other,1,182,0.0,1000.0,4999.0,2999.5,False
14112,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,NGO,1,34,0.0,1000.0,4999.0,2999.5,False
9174,city_114,0.926,Male,Has relevent experience,Part time course,High School,STEM,3,Pvt Ltd,2,8,0.0,50.0,99.0,74.5,False
16510,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,5,218,0.0,1.0,10.0,5.5,False
26383,city_123,0.738,Male,No relevent experience,no_enrollment,Graduate,STEM,2,Pvt Ltd,0,13,0.0,,,74.5,True
1251,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,3,Pvt Ltd,2,29,0.0,100.0,500.0,300.0,False
2084,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,15,Pvt Ltd,1,155,0.0,,,74.5,True
28082,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,Pvt Ltd,3,129,0.0,10000.0,20000.0,15000.0,False
31366,city_8,0.698,Male,Has relevent experience,no_enrollment,High School,STEM,21,Pvt Ltd,5,10,0.0,,,74.5,True
2574,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,10,Pvt Ltd,2,41,0.0,50.0,99.0,74.5,False
27946,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Funded Startup,5,41,0.0,100.0,500.0,300.0,False
6722,city_104,0.924,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,15,Pvt Ltd,1,48,0.0,10000.0,20000.0,15000.0,False
1786,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,1,94,0.0,100.0,500.0,300.0,False
2459,city_7,0.647,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Pvt Ltd,1,41,0.0,1000.0,4999.0,2999.5,False
7021,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,23,0.0,,,74.5,True
33161,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,21,Other,1,43,0.0,10000.0,20000.0,15000.0,False
14607,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,2,64,0.0,10000.0,20000.0,15000.0,False
2637,city_23,0.899,Non disclosure,Has relevent experience,Full time course,Primary School,STEM,4,Funded Startup,1,310,0.0,100.0,500.0,300.0,False
27872,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,0,Early Stage Startup,1,73,1.0,1.0,10.0,5.5,False
13250,city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,3,Pvt Ltd,1,6,1.0,,,74.5,True
32330,city_84,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,13,Pvt Ltd,5,122,1.0,50.0,99.0,74.5,False
7716,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Pvt Ltd,1,68,0.0,10.0,49.0,29.5,False
24422,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,98,0.0,1000.0,4999.0,2999.5,False
5908,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,165,0.0,5000.0,9999.0,7499.5,False
17877,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,57,1.0,10000.0,20000.0,15000.0,False
12440,city_26,0.698,Non disclosure,Has relevent experience,Full time course,Masters,STEM,5,Pvt Ltd,0,47,0.0,1.0,10.0,5.5,False
25636,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Pvt Ltd,4,40,0.0,10000.0,20000.0,15000.0,False
19764,city_21,0.624,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,2,Pvt Ltd,1,27,1.0,5000.0,9999.0,7499.5,False
7665,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Pvt Ltd,1,7,0.0,,,74.5,True
8860,city_46,0.762,Male,Has relevent experience,Part time course,Graduate,STEM,9,Pvt Ltd,1,3,0.0,100.0,500.0,300.0,False
8336,city_123,0.738,Non disclosure,Has relevent experience,Full time course,Graduate,STEM,4,Early Stage Startup,2,75,1.0,50.0,99.0,74.5,False
18474,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,Pvt Ltd,1,19,1.0,,,74.5,True
5200,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,9,Pvt Ltd,2,56,1.0,1.0,10.0,5.5,False
18971,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,8,Funded Startup,1,120,0.0,50.0,99.0,74.5,False
3429,city_90,0.698,Male,No relevent experience,no_enrollment,High School,STEM,5,Pvt Ltd,0,50,0.0,,,74.5,True
31420,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Public Sector,3,6,1.0,50.0,99.0,74.5,False
27016,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,3,Pvt Ltd,1,80,0.0,100.0,500.0,300.0,False
31868,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Pvt Ltd,1,6,0.0,100.0,500.0,300.0,False
20816,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,Pvt Ltd,0,110,0.0,,,74.5,True
9123,city_45,0.89,Male,No relevent experience,no_enrollment,Graduate,No Major,2,Pvt Ltd,0,50,0.0,50.0,99.0,74.5,False
28064,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,2,156,1.0,,,74.5,True
33198,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,Early Stage Startup,2,14,0.0,1.0,10.0,5.5,False
25275,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Pvt Ltd,1,90,0.0,10.0,49.0,29.5,False
9451,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,Pvt Ltd,5,19,0.0,50.0,99.0,74.5,False
29360,city_21,0.624,Male,No relevent experience,no_enrollment,High School,STEM,4,Pvt Ltd,0,44,1.0,,,74.5,True
3296,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,13,Early Stage Startup,1,27,0.0,10.0,49.0,29.5,False
1726,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,2,Pvt Ltd,1,101,1.0,,,74.5,True
19684,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,6,Pvt Ltd,5,52,0.0,100.0,500.0,300.0,False
6143,city_117,0.698,Non disclosure,Has relevent experience,no_enrollment,Phd,STEM,15,Pvt Ltd,0,138,0.0,1.0,10.0,5.5,False
19365,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,10,Pvt Ltd,1,44,1.0,1.0,10.0,5.5,False
2020,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,54,0.0,500.0,999.0,749.5,False
28435,city_21,0.624,Non disclosure,No relevent experience,no_enrollment,High School,STEM,3,Pvt Ltd,0,33,0.0,,,74.5,True
29023,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,1,30,0.0,10000.0,20000.0,15000.0,False
922,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,14,Pvt Ltd,4,13,0.0,100.0,500.0,300.0,False
3691,city_16,0.91,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,11,0.0,5000.0,9999.0,7499.5,False
21174,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,63,0.0,5000.0,9999.0,7499.5,False
8763,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,222,0.0,,,74.5,True
8637,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,21,Funded Startup,2,74,0.0,100.0,500.0,300.0,False
23845,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Pvt Ltd,1,57,0.0,100.0,500.0,300.0,False
5439,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,12,0.0,,,74.5,True
26406,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Pvt Ltd,2,62,0.0,100.0,500.0,300.0,False
22818,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,236,0.0,50.0,99.0,74.5,False
32439,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,Pvt Ltd,2,4,0.0,10.0,49.0,29.5,False
30879,city_136,0.897,Non disclosure,No relevent experience,Full time course,Graduate,STEM,6,Pvt Ltd,1,31,1.0,,,74.5,True
3106,city_114,0.926,Male,No relevent experience,Full time course,High School,STEM,9,Pvt Ltd,1,58,0.0,100.0,500.0,300.0,False
16231,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,2,8,0.0,,,74.5,True
22757,city_162,0.767,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Pvt Ltd,1,54,0.0,100.0,500.0,300.0,False
21290,city_152,0.698,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,36,0.0,100.0,500.0,300.0,False
31577,city_21,0.624,Other,No relevent experience,no_enrollment,Graduate,STEM,4,Pvt Ltd,0,190,1.0,,,74.5,True
26824,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,Pvt Ltd,5,88,0.0,500.0,999.0,749.5,False
25704,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,7,Pvt Ltd,0,94,0.0,,,74.5,True
7332,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Pvt Ltd,1,14,0.0,,,74.5,True
20895,city_114,0.926,Male,No relevent experience,no_enrollment,High School,STEM,3,Pvt Ltd,0,17,0.0,,,74.5,True
16339,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,Pvt Ltd,5,14,0.0,50.0,99.0,74.5,False
23041,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,4,100,0.0,10000.0,20000.0,15000.0,False
14712,city_16,0.91,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,1,302,0.0,,,74.5,True
7656,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,4,44,0.0,10000.0,20000.0,15000.0,False
3690,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,1,24,1.0,100.0,500.0,300.0,False
25011,city_165,0.903,Non disclosure,Has relevent experience,Full time course,Graduate,STEM,11,Pvt Ltd,5,158,0.0,100.0,500.0,300.0,False
13344,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,Pvt Ltd,1,24,1.0,,,74.5,True
21360,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Pvt Ltd,3,22,1.0,1000.0,4999.0,2999.5,False
28940,city_103,0.92,Non disclosure,No relevent experience,no_enrollment,Graduate,Arts,14,Funded Startup,1,24,0.0,,,74.5,True
7988,city_97,0.925,Male,Has relevent experience,Part time course,Graduate,Arts,3,Pvt Ltd,1,40,0.0,500.0,999.0,749.5,False
2461,city_75,0.939,Male,No relevent experience,no_enrollment,High School,STEM,3,Pvt Ltd,0,13,0.0,,,74.5,True
21795,city_136,0.897,Non disclosure,Has relevent experience,Part time course,Masters,STEM,3,Pvt Ltd,1,66,0.0,10000.0,20000.0,15000.0,False
2692,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Pvt Ltd,1,122,0.0,10000.0,20000.0,15000.0,False
7396,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,4,49,0.0,,,74.5,True
25880,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,38,1.0,100.0,500.0,300.0,False
28116,city_143,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,5,NGO,1,10,0.0,10000.0,20000.0,15000.0,False
14260,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,13,Pvt Ltd,2,80,0.0,,,74.5,True
9971,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,2,Pvt Ltd,1,130,0.0,1.0,10.0,5.5,False
23103,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Pvt Ltd,5,35,1.0,1.0,10.0,5.5,False
20388,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,17,1.0,100.0,500.0,300.0,False
5847,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,11,Pvt Ltd,2,146,0.0,,,74.5,True
3770,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Public Sector,2,116,1.0,,,74.5,True
25584,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Funded Startup,1,226,0.0,100.0,500.0,300.0,False
4416,city_24,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Pvt Ltd,1,83,0.0,10000.0,20000.0,15000.0,False
6208,city_103,0.92,Non disclosure,No relevent experience,no_enrollment,Primary School,STEM,0,Pvt Ltd,0,8,0.0,,,74.5,True
14682,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Pvt Ltd,5,16,0.0,10000.0,20000.0,15000.0,False
4701,city_23,0.899,Non disclosure,No relevent experience,no_enrollment,Primary School,STEM,3,Pvt Ltd,0,102,0.0,,,74.5,True
4608,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Pvt Ltd,1,59,1.0,50.0,99.0,74.5,False
2465,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,Business Degree,16,Pvt Ltd,1,50,0.0,1000.0,4999.0,2999.5,False
4951,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Pvt Ltd,1,11,0.0,1.0,10.0,5.5,False
7474,city_138,0.836,Male,No relevent experience,Full time course,High School,STEM,10,Pvt Ltd,0,27,0.0,,,74.5,True
4741,city_104,0.924,Non disclosure,Has relevent experience,Full time course,High School,STEM,5,Early Stage Startup,1,62,0.0,1.0,10.0,5.5,False
8538,city_83,0.923,Non disclosure,Has relevent experience,Full time course,Masters,STEM,7,Early Stage Startup,2,31,0.0,50.0,99.0,74.5,False
19458,city_127,0.745,Male,No relevent experience,no_enrollment,Masters,STEM,6,Pvt Ltd,1,80,1.0,,,74.5,True
33321,city_41,0.8270000000000001,Female,Has relevent experience,no_enrollment,Graduate,Arts,11,Pvt Ltd,1,83,0.0,5000.0,9999.0,7499.5,False
8866,city_19,0.682,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,3,Pvt Ltd,1,332,1.0,50.0,99.0,74.5,False
24250,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Pvt Ltd,5,9,1.0,10.0,49.0,29.5,False
28008,city_115,0.789,Male,No relevent experience,no_enrollment,Primary School,STEM,1,Pvt Ltd,0,146,0.0,,,74.5,True
10009,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Public Sector,2,8,0.0,100.0,500.0,300.0,False
11517,city_114,0.926,Male,No relevent experience,no_enrollment,High School,STEM,3,Pvt Ltd,0,90,0.0,,,74.5,True
8139,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Pvt Ltd,4,152,0.0,1000.0,4999.0,2999.5,False
15292,city_103,0.92,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,4,66,0.0,10000.0,20000.0,15000.0,False
20774,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,3,149,0.0,5000.0,9999.0,7499.5,False
8880,city_41,0.8270000000000001,Non disclosure,No relevent experience,Part time course,Graduate,Humanities,5,Pvt Ltd,4,24,0.0,,,74.5,True
32914,city_21,0.624,Non disclosure,No relevent experience,no_enrollment,Graduate,STEM,2,Pvt Ltd,1,12,1.0,,,74.5,True
18172,city_136,0.897,Non disclosure,No relevent experience,Full time course,Masters,STEM,5,Pvt Ltd,1,148,0.0,1.0,10.0,5.5,False
25489,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,Pvt Ltd,1,70,0.0,,,74.5,True
5921,city_102,0.804,Male,Has relevent experience,Part time course,Graduate,STEM,9,Pvt Ltd,1,9,1.0,1.0,10.0,5.5,False
30709,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,1,180,0.0,1000.0,4999.0,2999.5,False
3077,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,9,Funded Startup,1,51,0.0,50.0,99.0,74.5,False
30898,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,1,134,0.0,10000.0,20000.0,15000.0,False
27910,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,1,22,0.0,100.0,500.0,300.0,False
4994,city_67,0.855,Female,Has relevent experience,Part time course,Graduate,STEM,6,Pvt Ltd,3,58,0.0,10000.0,20000.0,15000.0,False
24860,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,Early Stage Startup,1,84,1.0,1.0,10.0,5.5,False
2079,city_76,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Pvt Ltd,1,17,0.0,10.0,49.0,29.5,False
19464,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,5,Pvt Ltd,1,45,0.0,5000.0,9999.0,7499.5,False
1444,city_103,0.92,Male,No relevent experience,no_enrollment,High School,STEM,6,Pvt Ltd,0,66,0.0,,,74.5,True
22080,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,21,Funded Startup,1,139,0.0,1.0,10.0,5.5,False
2141,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Pvt Ltd,5,14,1.0,10000.0,20000.0,15000.0,False
15844,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,9,Pvt Ltd,3,56,0.0,50.0,99.0,74.5,False
3688,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,19,Pvt Ltd,0,79,0.0,100.0,500.0,300.0,False
13737,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Pvt Ltd,1,9,1.0,,,74.5,True
5119,city_74,0.579,Male,No relevent experience,no_enrollment,High School,STEM,3,Pvt Ltd,0,268,0.0,,,74.5,True
6693,city_173,0.878,Non disclosure,Has relevent experience,Part time course,Masters,STEM,21,Pvt Ltd,0,48,0.0,1.0,10.0,5.5,False
32674,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,2,22,0.0,50.0,99.0,74.5,False
21847,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Pvt Ltd,5,7,0.0,10000.0,20000.0,15000.0,False
21165,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Pvt Ltd,5,13,0.0,500.0,999.0,749.5,False
22874,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,48,0.0,500.0,999.0,749.5,False
3073,city_57,0.866,Male,No relevent experience,Part time course,Graduate,STEM,2,Pvt Ltd,2,30,1.0,,,74.5,True
17914,city_39,0.898,Male,No relevent experience,no_enrollment,Masters,STEM,8,Pvt Ltd,2,113,0.0,1000.0,4999.0,2999.5,False
11724,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,1,20,0.0,1.0,10.0,5.5,False
23680,city_145,0.555,Male,No relevent experience,no_enrollment,Masters,STEM,3,Pvt Ltd,1,336,1.0,100.0,500.0,300.0,False
14939,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,Pvt Ltd,1,150,1.0,,,74.5,True
19965,city_65,0.802,Female,Has relevent experience,Full time course,Graduate,STEM,4,Pvt Ltd,1,8,0.0,50.0,99.0,74.5,False
29143,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,14,Pvt Ltd,5,108,0.0,50.0,99.0,74.5,False
22082,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,96,0.0,,,74.5,True
1861,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Public Sector,5,8,0.0,10000.0,20000.0,15000.0,False
26302,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Pvt Ltd,1,90,1.0,10000.0,20000.0,15000.0,False
31132,city_19,0.682,Male,No relevent experience,Full time course,Graduate,No Major,2,Pvt Ltd,0,102,1.0,,,74.5,True
6760,city_136,0.897,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,16,Pvt Ltd,5,7,0.0,10000.0,20000.0,15000.0,False
20317,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Pvt Ltd,3,47,0.0,50.0,99.0,74.5,False
30980,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,2,Public Sector,1,43,1.0,10000.0,20000.0,15000.0,False
7728,city_165,0.903,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,11,Pvt Ltd,1,49,0.0,,,74.5,True
11563,city_114,0.926,Non disclosure,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,5,64,1.0,,,74.5,True
22410,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Pvt Ltd,0,2,1.0,100.0,500.0,300.0,False
5095,city_120,0.78,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,1,138,0.0,50.0,99.0,74.5,False
13183,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Pvt Ltd,1,24,0.0,,,74.5,True
14345,city_75,0.939,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,12,Pvt Ltd,5,133,0.0,500.0,999.0,749.5,False
31271,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,No Major,6,Pvt Ltd,1,304,0.0,100.0,500.0,300.0,False
2016,city_102,0.804,Non disclosure,No relevent experience,Full time course,Graduate,STEM,3,Pvt Ltd,2,108,0.0,5000.0,9999.0,7499.5,False
5521,city_116,0.743,Non disclosure,No relevent experience,no_enrollment,Primary School,STEM,2,Pvt Ltd,0,39,0.0,,,74.5,True
9834,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,0,Pvt Ltd,1,38,1.0,,,74.5,True
6846,city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Pvt Ltd,2,10,1.0,,,74.5,True
28628,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,21,Pvt Ltd,1,107,0.0,100.0,500.0,300.0,False
25752,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,Funded Startup,1,41,0.0,50.0,99.0,74.5,False
6832,city_64,0.6659999999999999,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,6,Funded Startup,1,29,0.0,50.0,99.0,74.5,False
22495,city_98,0.949,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,15,Pvt Ltd,2,36,0.0,50.0,99.0,74.5,False
5405,city_114,0.926,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,1,Pvt Ltd,1,37,0.0,10.0,49.0,29.5,False
4805,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Public Sector,1,96,0.0,1000.0,4999.0,2999.5,False
27590,city_43,0.516,Male,No relevent experience,no_enrollment,Graduate,STEM,5,Public Sector,5,7,1.0,10000.0,20000.0,15000.0,False
29488,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Pvt Ltd,5,25,1.0,,,74.5,True
2795,city_23,0.899,Non disclosure,Has relevent experience,Full time course,Graduate,STEM,9,Early Stage Startup,5,26,0.0,100.0,500.0,300.0,False
26648,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,2,47,0.0,1.0,10.0,5.5,False
24447,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,5,182,0.0,100.0,500.0,300.0,False
29057,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,9,Pvt Ltd,2,9,0.0,,,74.5,True
28595,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Pvt Ltd,1,36,0.0,10000.0,20000.0,15000.0,False
21507,city_114,0.926,Non disclosure,No relevent experience,Full time course,High School,STEM,1,Public Sector,1,74,0.0,50.0,99.0,74.5,False
1729,city_75,0.939,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,15,Pvt Ltd,2,28,0.0,50.0,99.0,74.5,False
13338,city_21,0.624,Non disclosure,No relevent experience,no_enrollment,Graduate,Other,1,Pvt Ltd,0,12,1.0,50.0,99.0,74.5,False
25939,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,Public Sector,1,72,1.0,1000.0,4999.0,2999.5,False
32757,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,4,28,1.0,1000.0,4999.0,2999.5,False
461,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Pvt Ltd,2,51,0.0,10000.0,20000.0,15000.0,False
15925,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,Pvt Ltd,2,29,0.0,,,74.5,True
847,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,16,Pvt Ltd,1,20,0.0,10.0,49.0,29.5,False
31136,city_42,0.563,Non disclosure,No relevent experience,Full time course,High School,STEM,2,Pvt Ltd,0,21,1.0,,,74.5,True
8834,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,21,Pvt Ltd,2,38,1.0,,,74.5,True
28546,city_46,0.762,Male,Has relevent experience,Part time course,Graduate,STEM,20,Pvt Ltd,5,46,1.0,,,74.5,True
8726,city_160,0.92,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,0,67,0.0,1.0,10.0,5.5,False
11970,city_21,0.624,Non disclosure,Has relevent experience,Full time course,Graduate,STEM,9,NGO,1,33,1.0,5000.0,9999.0,7499.5,False
14851,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,Funded Startup,2,107,0.0,100.0,500.0,300.0,False
4627,city_103,0.92,Non disclosure,No relevent experience,no_enrollment,High School,STEM,3,Pvt Ltd,0,90,0.0,,,74.5,True
32678,city_42,0.563,Other,Has relevent experience,Full time course,Graduate,Arts,0,Pvt Ltd,0,4,0.0,1000.0,4999.0,2999.5,False
26918,city_16,0.91,Male,No relevent experience,Full time course,Phd,STEM,5,Public Sector,1,13,1.0,5000.0,9999.0,7499.5,False
7323,city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Early Stage Startup,1,50,1.0,1.0,10.0,5.5,False
4699,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Pvt Ltd,1,12,1.0,,,74.5,True
22601,city_61,0.913,Non disclosure,Has relevent experience,no_enrollment,Graduate,STEM,6,Funded Startup,2,304,0.0,50.0,99.0,74.5,False
3087,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,No Major,21,Pvt Ltd,5,116,0.0,100.0,500.0,300.0,False
